Date,Close,High,Low,Open,Volume,Trend,Seasonal,Residual,Volatility,Volume_Change,Volume_Zscore,Volume_Anomaly_Zscore,Log_Return,CPI,Inflation_Rate,Interest_Rate,Volume_outlier,Volume_corrected,Short_MA,Long_MA,Short_Volatility,Long_Volatility,SMA_20,EMA_20,Lag_1,Lag_5,Lag_10,Volatility_Volume_Product,Interest_Rate_Change,Interest_Rate_to_Return
5/6/2010,1128.150024,1167.579956,1065.790039,1164.380005,10617810000,1120.563986,1.008009711,0.998769981,20.46611428,0.562375477,4.800480029,1,-0.032888441,217.2753226,-0.051977204,0.2,TRUE,6828526667,1194.482507,1094.958197,20.46611428,60.97131271,1194.482507,1184.08384,1165.869995,1206.780029,1208.670044,2.17305E+11,0,0
5/7/2010,1110.880005,1135.130005,1094.150024,1127.040039,9472910000,1121.213013,1.003075036,0.987746724,27.71966018,-0.107828262,4.039800726,1,-0.015426646,217.2723871,-0.051977204,0.2,TRUE,6861113333,1190.308008,1095.742247,27.71966018,60.15322849,1190.308008,1177.112046,1128.150024,1186.689941,1217.280029,2.62586E+11,0,0
5/10/2010,1159.72998,1163.849976,1122.27002,1122.27002,6893700000,1121.875275,1.006599127,1.026965273,28.49617339,-0.272272195,2.326156158,0,0.043034704,217.2635806,-0.051977204,0.2,FALSE,6893700000,1188.470508,1096.659447,28.49617339,59.71965927,1188.470508,1175.456611,1110.880005,1202.26001,1212.050049,1.96444E+11,0,0
5/11/2010,1155.790039,1170.47998,1147.709961,1156.390015,5842550000,1122.496644,1.007234377,1.02226468,29.31902943,-0.1524798,1.627764989,0,-0.003403076,217.2606452,-0.051977204,0.2,FALSE,5842550000,1186.395007,1097.542097,29.31902943,59.27870835,1186.395007,1173.583605,1159.72998,1173.599976,1183.709961,1.71298E+11,0,0
5/12/2010,1171.670044,1172.869995,1155.430054,1155.430054,5225460000,1123.040831,1.007451896,1.035584309,28.91462116,-0.105619978,1.21776622,0,0.013645993,217.2577097,-0.051977204,0.2,FALSE,5225460000,1184.446008,1098.489548,28.91462116,58.93894688,1184.446008,1173.401361,1155.790039,1165.869995,1191.359985,1.51092E+11,0,0
5/13/2010,1157.439941,1173.569946,1156.140015,1170.040039,4870640000,1123.528966,1.008117802,1.021887078,28.76967094,-0.067902156,0.982021412,0,-0.0122195,217.2547742,-0.051977204,0.2,FALSE,4870640000,1181.734503,1099.378647,28.76967094,58.4761761,1181.734503,1171.881225,1171.670044,1128.150024,1206.780029,1.40127E+11,0,0
5/14/2010,1135.680054,1157.189941,1126.140015,1157.189941,6126400000,1124.006605,1.003007937,1.007355508,30.41796676,0.257822381,1.816356849,0,-0.018978981,217.2518387,-0.051977204,0.2,FALSE,6126400000,1178.912006,1100.181298,30.41796676,57.86092158,1178.912006,1168.433495,1157.439941,1110.880005,1186.689941,1.86353E+11,0,0
5/17/2010,1136.939941,1141.880005,1114.959961,1136.52002,5922920000,1124.457001,1.005013788,1.006057147,31.46568727,-0.033213633,1.681163361,0,0.001108753,217.2430323,-0.051977204,0.21,FALSE,5922920000,1175.883002,1100.932247,31.46568727,57.35375181,1175.883002,1165.434109,1135.680054,1159.72998,1202.26001,1.86369E+11,0,0
5/18/2010,1120.800049,1148.660034,1117.199951,1138.780029,6170840000,1124.886049,1.004265069,0.992136103,32.84249804,0.041857732,1.845883085,0,-0.014297631,217.2400968,-0.051977204,0.21,FALSE,6170840000,1171.564502,1101.598848,32.84249804,56.80061035,1171.564502,1161.183246,1136.939941,1155.790039,1173.599976,2.02666E+11,0,0
5/19/2010,1115.050049,1124.27002,1100.660034,1119.569946,6765800000,1125.229918,1.004719057,0.986298677,34.09979767,0.096414751,2.241178533,0,-0.005143469,217.2371613,-0.051977204,0.2,FALSE,6765800000,1167.020007,1102.160948,34.09979767,56.37092116,1167.020007,1156.789608,1120.800049,1171.670044,1165.869995,2.30712E+11,0,0
5/20/2010,1071.589966,1107.339966,1071.579956,1107.339966,8328570000,1125.502358,1.001743116,0.950442531,38.74732428,0.230980815,3.279493491,1,-0.039755796,217.2342258,-0.051977204,0.2,TRUE,6108965000,1160.166003,1102.490648,38.74732428,55.99519702,1160.166003,1148.675357,1115.050049,1157.439941,1128.150024,3.2271E+11,0,0
5/21/2010,1087.689941,1090.160034,1055.900024,1067.26001,5452130000,1125.810215,1.001780662,0.964422388,39.52137049,-0.345370214,1.368367301,0,0.014912632,217.2312903,-0.051977204,0.2,FALSE,5452130000,1153.686499,1102.915497,39.52137049,55.55502182,1153.686499,1142.867222,1071.589966,1135.680054,1110.880005,2.15476E+11,0,0
5/24/2010,1073.650024,1089.949951,1072.699951,1084.780029,5224040000,1126.190612,1.001226423,0.952178856,40.85831796,-0.041835026,1.216822762,0,-0.012992046,217.2224839,-0.051977204,0.21,FALSE,5224040000,1146.766498,1103.298347,40.85831796,55.08384352,1146.766498,1136.275108,1087.689941,1136.939941,1159.72998,2.13445E+11,0,0
5/25/2010,1074.030029,1074.75,1040.780029,1067.420044,7329580000,1126.609838,1.00413694,0.949401559,42.94606826,0.403048216,2.615757778,0,0.000353875,217.2195484,-0.051977204,0.21,TRUE,4872545000,1141.282501,1103.616098,42.94606826,54.72787525,1141.282501,1130.347005,1073.650024,1120.800049,1155.790039,3.14777E+11,0,0
5/26/2010,1067.949951,1090.75,1065.589966,1075.51001,4521050000,1126.968866,1.004471054,0.943412347,44.21915368,-0.383177481,0.749751452,0,-0.005677079,217.2166129,-0.051977204,0.2,FALSE,4521050000,1135.111999,1103.920348,44.21915368,54.35649699,1135.111999,1124.404428,1074.030029,1115.050049,1171.670044,1.99917E+11,0,0
5/27/2010,1103.060059,1103.52002,1074.27002,1074.27002,5698460000,1127.300592,1.008454021,0.970293948,41.36135134,0.26042844,1.532030619,0,0.032347312,217.2136774,-0.051977204,0.2,FALSE,5698460000,1129.926001,1104.463898,41.36135134,53.7959624,1129.926001,1122.371631,1067.949951,1071.589966,1157.439941,2.35696E+11,0,0
5/28/2010,1089.410034,1102.589966,1084.780029,1102.589966,4871210000,1127.64081,1.01305591,0.953645956,40.03333871,-0.145170801,0.982400124,0,-0.012451893,217.2107419,-0.051977204,0.19,FALSE,4871210000,1125.062006,1104.881898,40.03333871,53.34848882,1125.062006,1119.232432,1103.060059,1087.689941,1135.680054,1.95011E+11,0,0
6/1/2010,1070.709961,1094.77002,1069.890015,1087.300049,5271480000,1127.988111,1.012968305,0.937068769,37.40253161,0.082170549,1.248342219,0,-0.017314353,217.199,-0.041879516,0.2,FALSE,5271480000,1118.484503,1105.171798,37.40253161,53.00161785,1118.484503,1114.611244,1089.410034,1073.650024,1136.939941,1.97167E+11,0.010097688,-0.583197519
6/2/2010,1098.380005,1098.560059,1072.030029,1073.01001,5026360000,1128.347616,1.012796659,0.96114175,35.29097942,-0.046499275,1.085482833,0,0.025514428,217.2125333,-0.041879516,0.2,FALSE,5026360000,1114.723505,1105.643248,35.29097942,52.5150985,1114.723505,1113.065412,1070.709961,1074.030029,1120.800049,1.77385E+11,0,0
6/3/2010,1102.829956,1105.670044,1091.810059,1098.819946,4995970000,1128.708985,1.01397666,0.963604044,33.23790007,-0.006046125,1.065291512,0,0.004043192,217.2260667,-0.041879516,0.19,FALSE,4995970000,1111.571503,1106.258748,33.23790007,51.74771008,1111.571503,1112.090606,1098.380005,1067.949951,1115.050049,1.66056E+11,0,0
6/4/2010,1064.880005,1098.430054,1060.5,1098.430054,6180580000,1129.124659,1.01088053,0.932951244,34.56153615,0.237113113,1.852354407,0,-0.035017442,217.2396,-0.041879516,0.19,FALSE,6180580000,1108.408002,1106.634798,34.56153615,51.16621116,1108.408002,1107.594359,1102.829956,1103.060059,1071.589966,2.1361E+11,0,0
6/7/2010,1050.469971,1071.359985,1049.859985,1065.839966,5467560000,1129.595056,1.009818855,0.920910414,36.89510866,-0.115364577,1.378619097,0,-0.013624466,217.2802,-0.041879516,0.19,FALSE,5467560000,1105.3875,1106.904848,36.89510866,50.72240309,1105.3875,1102.153941,1064.880005,1089.410034,1087.689941,2.01726E+11,0,0
6/8/2010,1062,1063.150024,1042.170044,1050.810059,6192750000,1130.075076,1.005888744,0.93425896,35.77381017,0.132635033,1.860440238,0,0.010916267,217.2937333,-0.041879516,0.19,FALSE,6192750000,1100.501001,1107.177998,35.77381017,50.32926804,1100.501001,1098.329756,1050.469971,1070.709961,1073.650024,2.21538E+11,0,0
6/9/2010,1055.689941,1077.73999,1052.25,1062.75,5983200000,1130.546584,1.003996083,0.930070572,34.61494678,-0.033837956,1.7212138,0,-0.005959397,217.3072667,-0.041879516,0.18,FALSE,5983200000,1095.495996,1107.325797,34.61494678,50.13308334,1095.495996,1094.268821,1062,1098.380005,1074.030029,2.07108E+11,0,0
6/10/2010,1086.839966,1087.849976,1058.77002,1058.77002,5144780000,1131.056187,1.004537782,0.95656645,29.62780561,-0.140129028,1.164161882,0,0.029079846,217.3208,-0.041879516,0.18,FALSE,5144780000,1091.254492,1107.632147,29.62780561,49.81719159,1091.254492,1093.561311,1055.689941,1102.829956,1067.949951,1.52429E+11,0,0
6/11/2010,1091.599976,1092.25,1077.119995,1082.650024,4059280000,1131.598628,1.004376875,0.960449203,25.21610921,-0.210990557,0.442948341,0,0.004370116,217.3343333,-0.041879516,0.18,FALSE,4059280000,1087.962494,1107.950147,25.21610921,49.50835115,1087.962494,1093.374517,1086.839966,1064.880005,1103.060059,1.02359E+11,0,0
6/14/2010,1089.630005,1105.910034,1089.030029,1095,4425830000,1132.144461,1.00391969,0.958690084,22.59596588,0.090299265,0.68648664,0,-0.001806294,217.3749333,-0.041879516,0.18,FALSE,4425830000,1085.659991,1108.257697,22.59596588,49.20004018,1085.659991,1093.017897,1091.599976,1050.469971,1089.410034,1.00006E+11,0,0
6/15/2010,1115.22998,1115.589966,1091.209961,1091.209961,4644490000,1132.684342,1.003757643,0.980904379,20.41949621,0.049405422,0.831765823,0,0.02322245,217.3884667,-0.041879516,0.19,FALSE,4644490000,1084.574493,1108.678947,20.41949621,48.89479135,1084.574493,1095.133334,1089.630005,1062,1070.709961,94838145964,0,0
6/16/2010,1114.609985,1118.73999,1107.130005,1114.02002,5002600000,1133.203251,1.00566843,0.978048296,19.8813384,0.077104268,1.069696529,0,-0.000556089,217.402,-0.041879516,0.19,FALSE,5002600000,1084.26499,1109.107347,19.8813384,48.56679644,1084.26499,1096.988253,1115.22998,1055.689941,1098.380005,99458383503,0,0
6/17/2010,1116.040039,1117.719971,1105.869995,1115.97998,4557760000,1133.708766,1.006470794,0.978086115,19.96308382,-0.088921761,0.774141824,0,0.001282186,217.4155333,-0.041879516,0.19,FALSE,4557760000,1084.31449,1109.584447,19.96308382,48.16014613,1084.31449,1098.802709,1114.609985,1086.839966,1102.829956,90986944905,0,0
6/18/2010,1117.51001,1121.01001,1113.930054,1116.160034,4555360000,1134.226603,1.006661989,0.978741317,21.03451567,-0.000526574,0.772547248,0,0.001316264,217.4290667,-0.041879516,0.18,FALSE,4555360000,1086.610492,1110.181797,21.03451567,47.50613903,1086.610492,1100.584356,1116.040039,1091.599976,1064.880005,95819791291,0,0
6/21/2010,1113.199951,1131.22998,1108.23999,1122.790039,4514360000,1134.785175,1.00716339,0.974001429,21.86063782,-0.009000386,0.74530657,0,-0.003864298,217.4696667,-0.041879516,0.17,FALSE,4514360000,1087.885992,1110.774047,21.86063782,46.79283292,1087.885992,1101.785842,1117.51001,1089.630005,1050.469971,98686788950,0,0
6/22/2010,1095.310059,1118.5,1094.180054,1113.900024,4514380000,1135.365413,1.002030618,0.962765289,21.65380524,4.43E-06,0.745319859,0,-0.016201225,217.4832,-0.041879516,0.18,FALSE,4514380000,1088.968994,1111.234398,21.65380524,46.17845276,1088.968994,1101.1691,1113.199951,1115.22998,1062,97753505294,0,0
6/23/2010,1092.040039,1099.640015,1085.310059,1095.569946,4526150000,1135.931207,0.997029532,0.96422527,21.37250935,0.002607224,0.753139926,0,-0.00298994,217.4967333,-0.041879516,0.17,FALSE,4526150000,1089.869495,1111.612598,21.37250935,45.70517868,1089.869495,1100.299666,1095.310059,1114.609985,1055.689941,96735183174,0,0
6/24/2010,1073.689941,1090.930054,1071.599976,1090.930054,4814830000,1136.48948,0.995397683,0.949110633,21.09946762,0.063780476,0.944940871,0,-0.016946284,217.5102667,-0.041879516,0.16,FALSE,4814830000,1090.156494,1111.854097,21.09946762,45.37370444,1090.156494,1097.765406,1092.040039,1116.040039,1086.839966,1.0159E+11,0,0
6/25/2010,1076.76001,1083.560059,1067.890015,1075.099976,5128840000,1137.039083,0.996196116,0.950601906,21.07248433,0.065217256,1.153571238,0,0.002855283,217.5238,-0.041879516,0.16,FALSE,5128840000,1088.841492,1112.071047,21.07248433,45.09945822,1088.841492,1095.764892,1073.689941,1117.51001,1091.599976,1.08077E+11,0,0
6/28/2010,1074.569946,1082.599976,1071.449951,1077.5,3896410000,1137.569322,0.99556886,0.94882368,21.31133215,-0.240294102,0.334736411,0,-0.00203601,217.5644,-0.041879516,0.17,FALSE,3896410000,1088.099487,1112.223197,21.31133215,44.92010455,1088.099487,1093.746326,1076.76001,1113.199951,1089.630005,83037687719,0,0
6/29/2010,1041.23999,1071.099976,1035.180054,1071.099976,6136700000,1138.088746,0.997596914,0.917106166,23.48490847,0.574962594,1.823200239,0,-0.03150823,217.5779333,-0.041879516,0.15,FALSE,6136700000,1086.625989,1112.215747,23.48490847,44.93180987,1086.625989,1088.745723,1074.569946,1095.310059,1115.22998,1.4412E+11,0,0
6/30/2010,1030.709961,1048.079956,1028.329956,1040.560059,5067080000,1138.613171,0.9988387,0.906285244,26.39653198,-0.17429889,1.112537477,0,-0.010164454,217.5914667,-0.041879516,0.09,FALSE,5067080000,1083.242487,1112.122597,26.39653198,45.08187604,1083.242487,1083.218507,1041.23999,1092.040039,1114.609985,1.33753E+11,0,0
7/1/2010,1027.369995,1033.579956,1010.909973,1031.099976,6435770000,1139.139044,1.001996884,0.900085507,28.73849168,0.270114149,2.021904369,0,-0.003245713,217.605,0.186925354,0.17,FALSE,6435770000,1079.469489,1111.996297,28.73849168,45.2843156,1079.469489,1077.899601,1030.709961,1073.689941,1116.040039,1.84954E+11,0.22880487,-70.49447561
7/2/2010,1022.580017,1032.949951,1015.929993,1027.650024,3968500000,1139.682695,0.999435927,0.897756153,31.31017294,-0.383368268,0.382633495,0,-0.004673272,217.6152581,0.186925354,0.18,FALSE,3968500000,1077.354489,1111.765397,31.31017294,45.62235249,1077.354489,1072.63107,1027.369995,1076.76001,1117.51001,1.24254E+11,0,0
7/6/2010,1028.060059,1042.5,1018.349976,1028.089966,4691240000,1140.241068,0.999946062,0.901665045,32.69336403,0.182119189,0.862826839,0,0.005344726,217.6562903,0.186925354,0.18,FALSE,4691240000,1076.233994,1111.578247,32.69336403,45.88912658,1076.233994,1068.386211,1022.580017,1074.569946,1113.199951,1.53372E+11,0,0
7/7/2010,1060.27002,1060.890015,1028.540039,1028.540039,4931220000,1140.781862,1.00135898,0.928162628,32.73526765,0.051154919,1.022271174,0,0.030850023,217.6665484,0.186925354,0.18,FALSE,4931220000,1076.147495,1111.538097,32.73526765,45.93067668,1076.147495,1067.613241,1028.060059,1041.23999,1095.310059,1.61425E+11,0,0
7/8/2010,1070.25,1071.25,1058.23999,1062.920044,4548460000,1141.323727,1.004762194,0.933282463,32.41671628,-0.077619737,0.767962841,0,0.009368655,217.6768065,0.186925354,0.17,FALSE,4548460000,1076.875497,1111.566047,32.41671628,45.90369988,1076.875497,1067.864361,1060.27002,1030.709961,1092.040039,1.47446E+11,0,0
7/9/2010,1077.959961,1078.160034,1068.099976,1070.5,3506570000,1141.862576,1.004116529,0.940166288,32.33376034,-0.229064343,0.075724079,0,0.007178064,217.6870645,0.186925354,0.18,FALSE,3506570000,1076.431497,1111.597547,32.33376034,45.87833285,1076.431497,1068.825846,1070.25,1027.369995,1073.689941,1.13381E+11,0,0
7/12/2010,1078.75,1080.780029,1070.449951,1077.22998,3426990000,1142.37583,1.004463494,0.940107777,32.14359698,-0.022694542,0.022850588,0,0.000732634,217.7178387,0.186925354,0.17,FALSE,3426990000,1075.788998,1111.686947,32.14359698,45.79633425,1075.788998,1069.771004,1077.959961,1022.580017,1076.76001,1.10156E+11,0,0
7/13/2010,1095.339966,1099.459961,1080.650024,1080.650024,4640460000,1142.870453,1.004524801,0.954094222,32.29798951,0.354092075,0.829088263,0,0.015261823,217.7280968,0.186925354,0.17,FALSE,4640460000,1076.074496,1111.909746,32.29798951,45.60653138,1076.074496,1072.206143,1078.75,1028.060059,1074.569946,1.49878E+11,0,0
7/14/2010,1095.170044,1099.079956,1087.680054,1095.609985,4521050000,1143.38837,1.004657335,0.953388318,31.3145421,-0.025732363,0.749751452,0,-0.000155144,217.7383548,0.186925354,0.17,FALSE,4521050000,1075.0715,1112.163697,31.3145421,45.36940719,1075.0715,1074.393181,1095.339966,1060.27002,1041.23999,1.41575E+11,0,0
7/15/2010,1096.47998,1098.660034,1080.530029,1094.459961,4552470000,1143.941028,1.004895025,0.953841851,30.35752464,0.006949713,0.770627112,0,0.001195388,217.7486129,0.186925354,0.19,FALSE,4552470000,1074.164999,1112.331197,30.35752464,45.24859133,1074.164999,1076.496686,1095.170044,1070.25,1030.709961,1.38202E+11,0,0
7/16/2010,1064.880005,1093.849976,1063.319946,1093.849976,5297350000,1144.487814,1.006170387,0.924736433,28.75653836,0.163621067,1.265530422,0,-0.029242909,217.758871,0.186925354,0.19,FALSE,5297350000,1071.606998,1112.352547,28.75653836,45.22506582,1071.606998,1075.390335,1096.47998,1077.959961,1027.369995,1.52333E+11,0,0
7/19/2010,1071.25,1074.699951,1061.109985,1066.849976,4089500000,1145.068191,1.004745361,0.931115325,26.6535995,-0.228010232,0.463026713,0,0.005964069,217.7896452,0.186925354,0.19,FALSE,4089500000,1069.293997,1112.423397,26.6535995,45.14907553,1069.293997,1074.996018,1064.880005,1078.75,1022.580017,1.09E+11,0,0
7/20/2010,1083.47998,1083.939941,1056.880005,1064.530029,4713280000,1145.667397,1.006832571,0.939301639,24.84395346,0.152532094,0.877470364,0,0.011351874,217.7999032,0.186925354,0.18,FALSE,4713280000,1067.807999,1112.691547,24.84395346,44.81420808,1067.807999,1075.804014,1071.25,1095.339966,1028.060059,1.17097E+11,0,0
7/21/2010,1069.589966,1088.959961,1065.25,1086.670044,4747180000,1146.240155,1.006843303,0.926786749,23.99666027,0.007192443,0.899993753,0,-0.012902699,217.8101613,0.186925354,0.18,FALSE,4747180000,1066.521994,1112.913447,23.99666027,44.48754591,1066.521994,1075.2122,1083.47998,1095.170044,1060.27002,1.13916E+11,0,0
7/22/2010,1093.670044,1097.5,1072.140015,1072.140015,4826900000,1146.850592,1.007492786,0.946536855,24.09047369,0.016793128,0.95296026,0,0.022263688,217.8204194,0.186925354,0.18,FALSE,4826900000,1066.603494,1113.179497,24.09047369,44.2103157,1066.603494,1076.97009,1069.589966,1096.47998,1070.25,1.16282E+11,0,0
7/23/2010,1102.660034,1103.72998,1087.880005,1092.170044,4524570000,1147.555691,1.00669223,0.95448948,25.37566234,-0.062634403,0.752090164,0,0.00818642,217.8306774,0.186925354,0.19,FALSE,4524570000,1068.051999,1113.419198,25.37566234,44.0213232,1068.051999,1079.416751,1093.670044,1064.880005,1077.959961,1.14814E+11,0,0
7/26/2010,1115.01001,1115.01001,1101.300049,1102.890015,4009650000,1148.32087,1.006269261,0.964942205,27.42514479,-0.11380529,0.409973833,0,0.011137909,217.8614516,0.186925354,0.19,FALSE,4009650000,1069.964499,1113.706348,27.42514479,43.84219768,1069.964499,1082.806585,1102.660034,1071.25,1078.75,1.09965E+11,0,0
7/27/2010,1113.839966,1120.949951,1109.780029,1117.359985,4725690000,1149.10077,1.003534873,0.965900103,29.12529423,0.178579178,0.885715652,0,-0.001049908,217.8717097,0.186925354,0.19,FALSE,4725690000,1071.928,1113.948148,29.12529423,43.70803446,1071.928,1085.762145,1115.01001,1083.47998,1095.339966,1.37637E+11,0,0
7/28/2010,1106.130005,1114.660034,1103.109985,1112.839966,4002390000,1149.890731,1.000719096,0.961252347,29.14109055,-0.153057014,0.40515024,0,-0.006946033,217.8819677,0.186925354,0.2,FALSE,4002390000,1075.172501,1114.121348,29.14109055,43.60745934,1075.172501,1087.701942,1113.839966,1069.589966,1095.170044,1.16634E+11,0,0
7/29/2010,1101.530029,1115.900024,1092.819946,1108.069946,4612420000,1150.712437,1.003140228,0.954262565,27.72220066,0.152416431,0.810458298,0,-0.004167293,217.8922258,0.186925354,0.19,FALSE,4612420000,1078.713504,1114.248048,27.72220066,43.53344643,1078.713504,1089.018902,1106.130005,1093.670044,1096.47998,1.27866E+11,0,0
7/30/2010,1101.599976,1106.439941,1088.01001,1098.439941,4006450000,1151.54077,1.003743211,0.953063808,25.35434973,-0.131377888,0.407847731,0,6.35E-05,217.9024839,0.186925354,0.18,FALSE,4006450000,1082.425003,1114.390099,25.35434973,43.44506151,1082.425003,1090.2171,1101.530029,1102.660034,1064.880005,1.01581E+11,0,0
8/2/2010,1125.859985,1127.300049,1107.530029,1107.530029,4144180000,1152.333231,1.004529655,0.972620761,22.92534297,0.034377067,0.499356475,0,0.021783528,217.9343548,0.146136348,0.19,FALSE,4144180000,1087.589002,1114.559298,22.92534297,43.42339252,1087.589002,1093.61166,1101.599976,1115.01001,1071.25,95006747832,-0.040789006,-1.872470154
8/3/2010,1120.459961,1125.439941,1116.76001,1125.339966,4071820000,1153.129263,1.005062903,0.966774318,19.32515887,-0.017460632,0.451280002,0,-0.004807894,217.9457097,0.146136348,0.19,FALSE,4071820000,1092.208997,1114.678798,19.32515887,43.40649292,1092.208997,1096.168641,1125.859985,1113.839966,1083.47998,78688568408,0,0
8/4/2010,1127.23999,1128.75,1119.459961,1121.060059,4057850000,1153.944778,1.002694331,0.974232923,19.30175472,-0.003430898,0.441998239,0,0.006032878,217.9570645,0.146136348,0.19,FALSE,4057850000,1095.557495,1114.876598,19.30175472,43.37296638,1095.557495,1099.127817,1120.459961,1106.130005,1069.589966,78323625408,0,0
8/5/2010,1125.810059,1126.560059,1118.810059,1125.780029,3685560000,1154.839104,1.003392283,0.971567295,19.46521767,-0.091745629,0.194646245,0,-0.001269329,217.9684194,0.146136348,0.19,FALSE,3685560000,1098.335498,1115.016098,19.46521767,43.3629889,1098.335498,1101.668983,1127.23999,1101.530029,1093.670044,71740227635,0,0
8/6/2010,1121.640015,1123.060059,1107.170044,1122.069946,3857890000,1155.808687,1.000134662,0.970306769,19.50916104,0.046758159,0.309143463,0,-0.003710916,217.9797742,0.146136348,0.18,FALSE,3857890000,1100.519501,1115.168997,19.50916104,43.33199645,1100.519501,1103.570986,1125.810059,1101.599976,1102.660034,75264197278,0,0
8/9/2010,1127.790039,1129.23999,1120.910034,1122.800049,3979360000,1156.81462,0.999528968,0.975369342,19.70982222,0.031486123,0.389848952,0,0.005468087,218.0138387,0.146136348,0.18,FALSE,3979360000,1102.971503,1115.400948,19.70982222,43.27444894,1102.971503,1105.877563,1121.640015,1125.859985,1115.01001,78432478146,0,0
8/10/2010,1121.060059,1127.160034,1111.579956,1122.920044,3979360000,1157.839144,1.000391367,0.967855933,20.02228246,0,0.389848952,0,-0.005985281,218.0251935,0.146136348,0.18,FALSE,3979360000,1104.257507,1115.541698,20.02228246,43.24669973,1104.257507,1107.323515,1127.790039,1120.459961,1113.839966,79675869933,0,0
8/11/2010,1089.469971,1116.890015,1088.550049,1116.890015,4511860000,1158.844699,1.00064875,0.93952506,20.19823964,0.133815488,0.743645554,0,-0.028583406,218.0365484,0.146136348,0.17,FALSE,4511860000,1103.972504,1115.591048,20.19823964,43.21109637,1103.972504,1105.623177,1121.060059,1127.23999,1106.130005,91131629483,0,0
8/12/2010,1083.609985,1086.719971,1076.689941,1081.47998,4521050000,1159.829124,1.002142225,0.932286996,20.64948224,0.002036854,0.749751452,0,-0.005393267,218.0479032,0.146136348,0.18,FALSE,4521050000,1103.329004,1115.674348,20.64948224,43.13284465,1103.329004,1103.526683,1089.469971,1125.810059,1101.530029,93357341694,0,0
8/13/2010,1079.25,1086.25,1079,1082.219971,3328890000,1160.815314,1.001507983,0.928334548,19.45679329,-0.263690957,-0.042327715,0,-0.00403169,218.0592581,0.146136348,0.19,FALSE,3328890000,1104.047504,1115.753548,19.45679329,43.05086015,1104.047504,1101.214618,1083.609985,1121.640015,1101.599976,64769524601,0,0
8/16/2010,1079.380005,1082.619995,1069.48999,1077.48999,3142450000,1161.789699,0.999073756,0.92992794,18.80967513,-0.056006657,-0.166199712,0,0.000120451,218.0933226,0.146136348,0.2,FALSE,3142450000,1104.454004,1115.937298,18.80967513,42.81496737,1104.454004,1099.135131,1079.25,1127.790039,1125.859985,59108463599,0,0
8/17/2010,1092.540039,1100.140015,1081.160034,1081.160034,3968210000,1162.714203,1.00108022,0.938632319,18.38220297,0.26277586,0.382440817,0,0.012118489,218.1046774,0.146136348,0.2,FALSE,3968210000,1104.907007,1116.069448,18.38220297,42.70103753,1104.907007,1098.507027,1079.380005,1121.060059,1120.459961,72944441651,0,0
8/18/2010,1094.160034,1099.77002,1085.76001,1092.079956,3724260000,1163.623072,1.001141221,0.939232647,16.63576042,-0.061476081,0.220358787,0,0.00148168,218.1160323,0.146136348,0.19,FALSE,3724260000,1106.13551,1116.359298,16.63576042,42.35141492,1106.13551,1098.093028,1092.540039,1089.469971,1127.23999,61955897110,0,0
8/19/2010,1075.630005,1092.439941,1070.660034,1092.439941,4290540000,1164.537417,0.99815168,0.925364681,17.79584195,0.152051683,0.596599049,0,-0.017080436,218.1273871,0.146136348,0.19,FALSE,4290540000,1105.233508,1116.523048,17.79584195,42.12860978,1105.233508,1095.953692,1094.160034,1083.609985,1125.810059,76353771728,0,0
8/20/2010,1071.689941,1075.630005,1063.910034,1075.630005,3761570000,1165.462536,0.999210214,0.920267261,19.31421433,-0.123287512,0.245147803,0,-0.003669754,218.1387419,0.146136348,0.2,FALSE,3761570000,1103.685004,1116.654448,19.31421433,41.94628213,1103.685004,1093.642859,1075.630005,1079.25,1121.640015,72651769216,0,0
8/23/2010,1067.359985,1081.579956,1067.079956,1073.359985,3210950000,1166.366981,0.998984796,0.916045029,20.73068359,-0.146380368,-0.120687849,0,-0.004048491,218.1728065,0.146136348,0.19,FALSE,3210950000,1101.302502,1116.758748,20.73068359,41.79663303,1101.302502,1091.139728,1071.689941,1079.380005,1127.790039,66565188489,0,0
8/24/2010,1051.869995,1063.199951,1046.680054,1063.199951,4436330000,1167.206266,1.002637993,0.898814974,23.2377127,0.381625376,0.693462911,0,-0.014618768,218.1841613,0.146136348,0.19,FALSE,4436330000,1098.204004,1116.684948,23.2377127,41.89849652,1098.204004,1087.399753,1067.359985,1092.540039,1121.060059,1.0309E+11,0,0
8/25/2010,1055.329956,1059.380005,1039.829956,1048.97998,4360190000,1168.010473,1.002073662,0.901658086,25.03278354,-0.017162835,0.64287498,0,0.003283945,218.1955161,0.146136348,0.19,FALSE,4360190000,1095.664001,1116.615097,25.03278354,41.98943686,1095.664001,1084.345487,1051.869995,1094.160034,1089.469971,1.09148E+11,0,0
8/26/2010,1047.219971,1061.449951,1045.400024,1056.280029,3646710000,1168.840929,1.000235221,0.895736686,27.21367639,-0.163635071,0.168834042,0,-0.007714466,218.206871,0.146136348,0.19,FALSE,3646710000,1092.948499,1116.385797,27.21367639,42.24305799,1092.948499,1080.809723,1055.329956,1075.630005,1083.609985,99240385816,0,0
8/27/2010,1064.589966,1065.209961,1039.699951,1049.27002,4102460000,1169.687953,1.001044162,0.909199345,27.8454104,0.124975663,0.471637425,0,0.01645071,218.2182258,0.146136348,0.19,FALSE,4102460000,1091.097998,1116.243697,27.8454104,42.36969714,1091.097998,1079.264985,1047.219971,1071.689941,1079.25,1.14235E+11,0,0
